FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia
1018628,The Petaluma East Side Farmers' Market,http://www.communityfarmersmarkets.com,https://www.facebook.com/petalumaeastsidefarmersmarket/,,,Instagram communitymarkets
1011630,The Prairie Farmers' Market,http://theprairiefarmersmarket.com,www.facebook.com/theprairiefarmersmarket,,,
1000181,The Regency Greenmarket,http://www.thegreenmarkets.com,,,,
1018431,The Ringwood Farmers' Market,http://www.ringwoodfarmersmarket.org,ringwoodfarmersmarket,rfmeatlocal,,Instagram - Ringwood Farmers' Market
1001457,The Rock Ranch Produce ,http://www.therockranch.com,,,,
1010800,The Sands Farmers' Market,http://www.shirleysfarmersmarkets.com,//www.facebook.com/ShirleysFarmersMarketsNV,twitter.com/farmersmarketnv,,
1010494,The Saturday Market at Paradise,http://www.ParadiseMarketPa.com,The Saturday Market at Paradise,,,www.PaDutchCountry.com
1009992,The Seminole Wednesday Market,http://www.TheBeachMarkets.com,https://www.facebook.com/SeminoleWednesdayMarket/,https://twitter.com/thebeachmarkets,,
1009349,The Serbian Sun Market ,http://www.localharvest.org/the-serbian-sun-market-M59548,,,,
1012057,The Silver City Farmers' Market,http://www.massinmotiontaunton.org/the-silver-city-farmers-market,The Silver City Farmers Market,,,
1008448,The South Kona Green Market,http://www.skgm.org,https://www.facebook.com/SouthKonaGreenMarket,https://twitter.com/SKGreenMarket,,
1018689,The South of the James Farmers Market,http://www.growrva.com,www.facebook.com/growrva,@growrva,,
1018624,The Springs Community Farmers' Market ,http://www.communityfarmersmarkets.com,https://www.facebook.com/TheSpringsCommunityFarmersMarket/,,,Instagram communitymarkets
1003540,The Surfside Marketplace,http://www.themarketcompany.org,,,,
1000278,The Territory Farmers' Market,,www.facebook.com/TheTerritoryFarmersMarket,,,
1004908,The Trenton Farmers Market,http://www.thetrentonfarmersmarket.com,https://www.facebook.com/pages/Trenton-Farmers-Market/118287898259758,,,
1009527,The University of Scranton Farmer's Market ,http://www.scranton.edu/studentlife/studentaffairs/employee-wellness/index.shtml,,,,
1010938,The Victory Market on South University ,http://www.coloradooutdoormarkets.com,,,,
1010798,The Village Farmers Market on California Street,http://www.shirleysfarmersmarkets.com,htwww.facebook.com/ShirleysFarmersMarketsNV,twitter.com/farmersmarketnv,,
1010413,The Virginia Beach Farmers Market,http://www.vbgov.com/farmersmarket,VBFarmersMarket,VABeachFarmMrkt,,
1011757,The WALL Food + Flowers + Farmers Market,http://www.communityevent.org,The WALL Food Flowers,The WALL,,TheWallLA on Instagram
1000648,The Warrington Farmers' Market at Valley Square,http://www.shopvalleysquare.com,,,,
1012554,The Wednesday Market,http://www.wednesdaymarket.locallygrown.net,The Wednesday Market,,,
1018868,The Wesley Hicks/Telfair County Farmers' Market,,https://www.facebook.com/telfairfarmersmarket/,,,
1012799,The West River Farmers Market,http://westriverfarmersmarket.com,West River Farmers Market,,,Instagram - westriverfarmersmarket
1008152,The Wild Ramp,http://wildramp.org/,https://www.facebook.com/HuntingtonLocalFoodMarket?,,https://www.youtube.com/watch?v=iOrZkOGUd_o,
1008215,The Windmill Farm & Craft Market,http://www.thewindmill.com,https://www.facebook.com/pages/The-Windmill-Farm-and-Craft-Market/299445191760,,,
1009368,The Winter SandwichÂ BazaarÂ Â ,http://www.thesandwichbazaar.com/home/contact-information,,,,
1008826,The Woodland Farmers Market,http://www.thewoodlandfarmersmarket.org,https://www.facebook.com/pages/The-Woodland-Farmers-Market/128409933892000,,,
1008827,The Woodland Farmers Market at Woodland Healthcare,http://www.thewoodlandfarmersmarket.org,https://www.facebook.com/pages/The-Woodland-Farmers-Market/128409933892000,,,
1006521,The Yard Project,http://www.theyardproject.com/articulture,,,,
1009565,The YWCA's Market at North Street,http://www.ywcagenesee.org,https://www.facebook.com/ywcagenesee.bataviany?ref=ts&fref=ts,,,
1012013,Thermopolis Farmers' Market,,https://www.facebook.com/Red-Dirt-Master-Gardeners-259103494110657/?fref=ts,,,
1019228,Thief River Falls Farmers Market,,www.facebook.com/thiefriverfallsfarmersmarket,,,
1008345,Thiensville Village Market,http://www.village.thiensville.wi.us/index.aspx?nid=373,https://www.facebook.com/pages/Thiensville-Farmers-Market/628241020526072,,,
1001983,Third Street South Farmers Market,http://www.thirdstreetsouth.com,https://www.facebook.com/pages/Third-Street-South-Farmers-Market-Naples-Florida/124294544306562,,,
1011750,Thomas County Farmers Market,,facebook.com/ThomasCountyFarmersMarket.com,,,
1003104,Thomasville Farmers Market,,https://www.facebook.com/pages/Thomasville-Farmers-Market/108722095841682,,,
1008126,Thompson Falls Farmers Market LLC,,https://www.facebook.com/thompsonfallsmarket,,,
1007777,Thompson's Station Farmers Market,http://www.outdoorencounter.org,https://www.facebook.com/ThompsonsStationFarmersMarket,,,
1009311,Thornton Village Farmers Market ,,https://www.facebook.com/pages/Thornton-Village-Farmers-Market/266640776684092,,,
1003833,Thousand Oaks Certified Farmers' Market,http://www.vccfarmersmarkets.com,https://www.facebook.com/vccfm,,,
1010102,Three Forks Famers Market,http://www.threeforksmontana.com,https://www.facebook.com/pages/Three-Forks-Chamber-of-Commerce,,,
1002633,Three Oaks Farmers Market,http://www.3oaksfarmersmarket.com,,,,
1004355,Three Rivers Farmers Market,http://www.threeriversmi.org,,,,
1000218,Throgs Neck Market,http://www.harvesthomefm.org,,,,
1012215,Thurmont Main Street Farmer's Market,http://www.thurmontmainstreet.com,www.facebook.com/ThurmontFirst,,,
1012533,Thursday Civic Center Farmers Market,https://www.agriculturalinstitute.org/directory/listing-details/thursday-san-rafael-market,https://www.facebook.com/MarinFarmersMarkets/?fref=ts,,,
1017961,Thursday Marin Farmers Market,http://agriculturalinstitue.org,https://www.facebook.com/MarinFarmersMarkets/,,,https://www.instagram.com/aim_farmers_markets/
1007713,Thursday Market at the Ville,,https://www.facebook.com/thursdaymarket?sk=info,,,
1018623,Tiburon Farmers Market ,http://www.communityfarmersmarkets.com,https://www.facebook.com/TiburonFarmersMarket/,,,Instagram communitymarkets
1001586,TICONDEROGA AREA FARMERS MARKET,http://www.ticonderogany.com,,,,
1009814,Tigard Bull Mountain Farmers Market,https://sites.google.com/a/tbmfm.org/home/contact,https://www.facebook.com/TigardBullMountainFarmersMarket/info,,,
1009802,Tigard Farmers Market,http://www.tigardfarmersmarket.org,https://www.facebook.com/tigardfarmersmarket,https://twitter.com/Tigardfarmers,https://www.youtube.com/channel/UC_Xs5DT42SQxkh9ZHeYJtCw,https://www.instagram.com/tigardfarmersmarket/
1002259,Tillamook Farmers' Market,http://www.tillamookfarmersmarket.com,https://www.facebook.com/tillamookfarmersmarket ,,,
1008365,Tilton Farmers' Market,http://www.tiltonfarmersmarket.com,https://www.facebook.com/TiltonFarmersMarket,,,
1009623,Tilton Winter Farmers' Market,http://www.tiltonwinterfarmersmarket.com,https://www.facebook.com/TiltonWinterFarmersMarket,,,
1000547,Tioga Monday Market,http://www.tiogamondaymarket.com,,,,
1009291,Tipp City Marketplace,http://www.tippecanoefarmersmarket.com/,,,,
1003618,Tiri's Garden Farmers' Market,http://www.concertforkids.org,,,,
1009406,Tisbury Farm Market ,,https://www.facebook.com/pages/Tisbury-Farm-Market-Vineyard-Grocer/196956840335261,,,
1004291,Titusville Open-Air Market,,https://www.facebook.com/titusvilleopenairmarket/?ref=aymt_homepage_panel,,,
2000032,TMC Healthy Harvest Mobile Market,http://www.pitch.com/FastPitch/archives/2012/07/17/tmc-healthy-harvest-mobile-market-is-now-rolling-in-kansas-city,https://www.facebook.com/HHEDCMobileMarket,,,
1008704,Todd County Farmer's Market,,https://www.facebook.com/ToddCountyFarmersMarket,,,
1009939,Toledo Farmers' Market,http://www.toledofarmersmarket.com,https://www.facebook.com/toledofarmersmarket,,,
1008388,Toledo Street Market,http://www.toledostmarketoregon.com,https://www.facebook.com/pages/Toledo-Street-Market/353152561418781,,,
1007370,Tomah Area Farmers Market Association,http://www.tomahareafarmersmarket.org,,,,
1003076,Tomahawk Main Street Farmers' Market,http://www.tomahawkmainstreet.org,,,,
1009195,Tomball Farmers Market ,http://www.tomballfarmersmarket.org/,,,,
1000078,Tompinks Square Greenmarket,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,
1004148,Toms River Farmers Market,http://www.downtowntomsriver.com,,,,
1009385,Tonasket Farmers Market ,http://www.tonasketfarmersmarket.com/,,,,
1010784,Tosa Farmers Market,http://www.tosafarmersmarket.com,https://www.facebook.com/TosaFarmersMarket,,,
1019535,Tosa Farmers Market,http://www.tosafarmersmarket.com,https://www.facebook.com/TosaFarmersMarket/,https://twitter.com/tosafarmmarket?lang=en,,https://www.instagram.com/tosafarmersmarket/?hl=en
1003993,Tower Grove Farmers' Market,http://www.tgmarket.org,,,,
1009268,Tower Island Chute Farmer's Market ,,https://www.facebook.com/pages/Tower-Island-Chute-Farmers-Market/610131779002598,,,
1002152,Tower View Market,http://www.towerviewmarket.com,,,,
1008108,Town Center Sunday Farmers' Market,http://www.eldoradofarmersmarket.com,,,,
1000200,Town of Gate City Farmer's Market,http://www.townofgatecity.com/,,,,
1005639,Town of Greenwood Farmers Market,http://www.greenwoodla.org,https://www.facebook.com/pages/Greenwood-Farmers-Market/244128805061,,,
1001804,Town of Halifax Farmers Market,http://www.townofhalifax.com,https://www.facebook.com/pages/Town-of-Halifax-Farmers-Market/129973857024452,,,
1010794,Town of Hamilton Farmers Market,http://www.town-of-hamilton.com/,https://www.facebook.com/townofhamiltonNC,,,
1019393,Town of Hillsville Farmers Market,https://hillsvillefarmersm.wixsite.com/mysite ,www.facebook.com/townofhillsvillefarmersmarket/,,,
1003415,Town of Lexington Farmers Market,http://www.lexsc.com/fm_index.htm,,,,
1004745,Town Of Mancos Farmers' Market,http://www.mancoscolorado.com,,,,
1008198,Town of Pendleton Farmers Market,http://www.pendletonfm.com,https://www.facebook.com/pages/Town-of-Pendleton-Farmers-Market/112370042114887,,,
1012096,Town of Unicoi Farmers' Market,http://www.unicoitn.net/farmers-market,https://www.facebook.com/townofunicoitn/,,,
1019213,Town of Wadley Farmers Market,,https://www.facebook.com/wadleyfarmersmarket/,,,
1000563,"Town of West Point, Virginia",http://www.west-point.va.us,,,,
1000411,Towns County Farmers Market,,https://www.facebook.com/TownsCountyFarmersMarket,,,
1018806,Towson Farmers' Market,http://www.towsonchamber.com/towson-farmers-market/,@TowsonFarmersMarket,,,
1000728,Tracy Kaiser CFM,http://www.stocktonfarmersmarket.org,,,,
1006729,TRAVELERS REST COMMUNITY FARMERS MARKET,http://www.trfarmersmarket.com,,,,
1009564,Travelers Rest Farmers Market,http://www.travelersrestfarmersmarket.com/,https://www.facebook.com/TravelersRestFarmersMarket,,,
1010767,Traverse Bay Farms Farmers Market,http://www.traversebayfarms.com,https://www.facebook.com/TraverseBayFarms,,,
1003074,Tremont Farmers' Market,http://www.tremontfarmersmarket.com,,,,
1005287,Trenton Farmers' Market,http://www.sites.google.com/site/trentonfarmersmarket/Home,,,,
1009548,Tri-City Tailgate Farmers' Market ,,https://www.facebook.com/pages/Tri-City-Tailgate-Farmers-Market/114283548606393,,,
2000033,Tri-CommunityÂ MobileÂ FarmersÂ Market,https://www.facebook.com/groups/419868484808209/,https://www.facebook.com/groups/419868484808209/,,,
1007785,Tri-Town Farmers Market,http://www.rochesterfarmersmarket.org,,,,
1000079,Tribeca Greenmarket,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,
1011604,Tricycle Gardens Four Season Farmers' Market,http://tricyclegardens.org,facebook.com/tricyclegardens,@tricyclegardens,,
1004959,TRILOGY @ VISTANCIA COUNTRY CLUB PEORIA MARKET,http://www.azfarmersmarkets.us,,,,
1012217,Trinidad Community Farmers Market ,http://Trinidadfarmersmarket.com,Trinidad Community Farmers Market ,,,
1005385,Trinity 7th St. Moline Farmers Market,http://www.growersmarkets.com,,,,
1000467,Trinity Episcopal Church Farmers Market,http://www.trinitysc.org,,,,
1018933,Trout Creek Farmers Market ,https://www.troutcreekcia.org/farmers-market/,https://www.facebook.com/troutcreekfarmersmarket/,,,
1002041,Troutdale Farmers and Artists Market,http://www.windancemarkets.com,,,,
1009397,Troutman Depot Farmer's Market ,http://www.townoftroutman.org/,,,,
1003747,Troutville Farmers' Market in the Park,http://www.townoftroutville.com,,,,
1002997,Troy Community Market,http://www.troyhorizons.org,,,,
1018436,Troy Waterfront Farmers Market,http://www.troymarket.org,www.facebook.com/TroyWaterfrontFarmersMarket,www.twitter.com/troymarket,,www.instagram.com/troymarket 
1018040,Truckee Community Farmers Market,http://www.truckeefarmersmarket.org,https://www.facebook.com/truckeefarmersmarket/,,,
1002618,Trumansburg Farmers Market,http://www.tburgfarmersmarket.com/,https://www.facebook.com/pages/Trumansburg-Farmers-Market/143441459077567?ref=hl,,,
1012516,Truro Educational Farmers' Market,http://www.sustainablecape.org,https://www.facebook.com/sustainablecape/,,,
1009678,Tryon Tailgate Market,http://www.polkcountyfarms.org/farmers-markets,https://www.facebook.com/polkcountyfarms,,,https://twitter.com/polkcountyfarms
1001439,TS Smith & Sons,http://www.tssmithandsons.com,,,,
1008037,TS Smith & Sons,http://www.tssmithandsons.com,,,,
1006642,Tualatin Farmers Market,http://www.tualatinfarmersmarket.com,https://www.facebook.com/TualatinFarmersMarket,https://twitter.com/tualatinfarmers,,
1005006,Tucker Farmers Market,http://www.tuckerfarmersmarket.com,https://www.facebook.com/tuckerfarmersmarket,,,
1000080,Tucker Square Greenmarket,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,
1002873,Tuckerton Farmers Market at the Seaport,http://www.tuckertonborough.com,,,,
1009234,Tucumcari Farmers' Market,,https://www.facebook.com/pages/Tucumcari-Farmers-Market/253600261334263,,,
1011022,Tuesday Delmar Farmersâ€™ Market (Capital District Farmersâ€™ Market Assoc.),,www.facebook.com/TuesdayDelmarFarmersMarket,,,
1018397,Tuesday Market at Bloomington Community Farmers Market,http://bloomington.in.gov/farmersmarket,https://www.facebook.com/pages/Bloomington-Community-Farmers-Market/130635957114110,,,
1004552,Tuesday Market in Lauraville,,https://www.facebook.com/Hamilton-Lauraville-Tuesday-Market-196879297027052/,,,
1019324,Tuesday Morning Market at Library Park,http://www.lakecountyfarmersfinest.org,https://www.facebook.com/Tuesday-Farmers-Market-at-Library-Park-238157099542658/,,,
1009362,Tullahoma Locally Grown Market,http://www.tullahoma.locallygrown.net,,,,
1009826,Tullos Farmer's Fest,,https://www.facebook.com/groups/471258202966789/,,,
1001509,Tumbleweed Farmers' & Crafters' Market,,https://www.facebook.com/pages/Tumbleweed-Farmers-Crafters-Market/248012928568687?ref=ts&fref=ts,,,
1003600,Tumwater Town Center Farmers Market,http://www.tumwaterfarmersmarket.org,https://www.facebook.com/pages/Tumwater-Town-Center-Farmers-Market/147342618615328,,,
1018283,Tupelo Farmers' Depot,http://www.tupelomainstreet.com,tupelo farmers depot,,,
1018379,Tupper Lake Farmers' Market,https://www.tupperlakefarmersmarket.com,https://www.facebook.com/TupperLakeFarmersMarket/,,,https://www.instagram.com/tupperlakefarmersmarket/
1011717,Turkey Ridge Organic Orchard- on farm Farm Market,,Turkey Ridge Organic Orchard,,,
1009249,Turlock Certified Farmers Market ,http://www.turlockmarket.org/,,,,
1002270,Turlock Gourmet CFM,http://www.turlockdowntown.org,,,,
1006486,Turtle Lake Farmer's Market,http://www.villageofturtlelake.com/farmers_market.htm,,,,
1000113,Tuscaloosa  County Truck Growers Association,http://www.tuscaloosafarmersmarket.com,,,,
1019349,Tuscaloosa River Market,http://www.tuscaloosarivermarket.com/,https://www.facebook.com/TuscaloosaFarmersMarket/,https://twitter.com/TuscRiverMarket,,https://www.instagram.com/tuscaloosarivermarket/
1002365,Tuscarawas Valley Farmers  Market,http://www.tvffm.org,https://www.facebook.com/tuscfarmersmarket,,,
1008091,Tustin Certified Farmers' Market,http://www.orange.cfbf.com,https://www.facebook.com/ocfarmbureaufarmersmarkets,,,
1000670,Tuxedo Farmers' Market,http://www.tuxedofarmersmarket.com,https://www.facebook.com/groups/83763788078/,,,
1001563,Twilight Farmers' Market at the Citadelle,http://www.arizonafarmersmarkets.com,https://www.facebook.com/pages/Twilight-Farmers-Market-of-Glendale-AZ/227136770667412,https://twitter.com/AZfarmersmarket,,
1008210,Twin Cities Local Food,http://www.twincitieslocalfood.com,https://www.facebook.com/pages/Twin-Cities-Local-Food/254284154646752,https://twitter.com/tclocalfood,,
1005493,Twin City Farmers Market,http://www.twincityfarmersmarket.com,https://www.facebook.com/twincityfarmersmarket,@twincitymarket,,Instagram @twincitymarket; Pinterest
